Date,Open,High,Low,Close,Adj Close,Volume
9/28/2020,2440,2444,2366,2426.300049,2271.129639,4347166
9/29/2020,2434.850098,2511.050049,2426.300049,2488.399902,2329.258057,6995811
9/30/2020,2489,2505,2460,2492.300049,2332.907959,3917166
10/1/2020,2510,2540,2492.300049,2523.449951,2362.066895,2610337
10/5/2020,2620,2728.100098,2603.050049,2705.800049,2532.754395,17412105
10/6/2020,2736,2736,2650.100098,2714.300049,2540.710938,9846367
10/7/2020,2742,2770,2703,2735.949951,2560.976563,9656101
10/8/2020,2800,2885,2800,2825.699951,2644.986328,19839329
10/9/2020,2810,2829.850098,2780,2812.949951,2633.052002,7739245
10/12/2020,2815.5,2854,2800.75,2830,2649.011719,4623203
10/13/2020,2845,2854.899902,2812.199951,2826.550049,2645.782227,4209878
10/14/2020,2842,2842,2787.550049,2809.600098,2641.12915,4395936
10/15/2020,2811,2827.75,2727,2740.600098,2576.266602,6629355
10/16/2020,2750.100098,2771.649902,2731.300049,2763.300049,2597.605469,5273773
10/19/2020,2774,2774,2706.600098,2711.550049,2548.958496,3331194
10/20/2020,2725,2759.899902,2717.949951,2739,2574.762939,3406273
10/21/2020,2739,2749,2663.050049,2675.399902,2514.97583,4570143
10/22/2020,2661,2686.649902,2638.100098,2671.149902,2510.980469,5262294
10/23/2020,2687.800049,2702,2670.100098,2686.800049,2525.692383,3499091
10/26/2020,2689.949951,2709.949951,2670.5,2688.199951,2527.008545,2672752
10/27/2020,2699.75,2718.149902,2624.100098,2630.149902,2472.438965,3537502
10/28/2020,2650,2655.949951,2606,2622.199951,2464.966553,3569445
10/29/2020,2608,2655,2600.25,2632.649902,2474.789551,3105968
10/30/2020,2636.100098,2674.350098,2621.600098,2664.850098,2505.058594,3427003
11/2/2020,2660,2664.850098,2600.050049,2604.600098,2448.421631,2571196
11/3/2020,2604,2665,2601.050049,2633.600098,2475.682373,2879269
11/4/2020,2610,2721.850098,2610,2653.149902,2494.060303,4893928
11/5/2020,2685,2710,2667,2685.699951,2524.658447,2816502
11/6/2020,2699,2713.25,2681.300049,2707.449951,2545.104248,3884421
11/9/2020,2731.100098,2744,2695.100098,2726.600098,2563.105957,3646592
11/10/2020,2697.199951,2713.149902,2638.350098,2649.600098,2490.723145,4760020
11/11/2020,2667.949951,2692.800049,2643.399902,2687.800049,2526.633057,3242441
11/12/2020,2686,2713,2661.75,2671.050049,2510.886475,2437505
11/13/2020,2655.75,2664.899902,2636,2656.850098,2497.53833,2548093
11/14/2020,2677.949951,2689,2660.050049,2670.350098,2510.229248,298819
11/17/2020,2695,2695,2650.050049,2666.050049,2506.187012,2827273
11/18/2020,2661,2664.199951,2607.050049,2626.649902,2469.148926,2893762
11/19/2020,2637,2676.149902,2630.850098,2636.899902,2478.784668,4167501
11/20/2020,2655,2676,2627.550049,2660.25,2500.734619,2711471
11/23/2020,2690,2730,2665,2724.25,2560.896973,3706418
11/24/2020,2734.399902,2743,2705,2722.050049,2558.828857,3120516
11/25/2020,2729,2732.949951,2688.199951,2701.300049,2539.323242,3302249
11/26/2020,2686,2730.949951,2680,2720.600098,2557.465576,2341099
11/27/2020,2705,2717.699951,2669.050049,2679.649902,2518.970947,6086808
12/1/2020,2679,2735.899902,2624.449951,2726.800049,2563.294189,3605017
12/2/2020,2719,2754.699951,2702.449951,2749.550049,2584.679443,2509032
12/3/2020,2773.899902,2773.899902,2700.800049,2709.449951,2546.983887,2852548
12/4/2020,2710.800049,2738.850098,2699,2727.550049,2563.998779,2686527
12/7/2020,2715,2744,2706.149902,2737.699951,2573.540771,1996400
12/8/2020,2740,2805.550049,2732.449951,2797.300049,2629.566162,4277818
12/9/2020,2815,2840,2793.149902,2810.800049,2642.25708,3659996
12/10/2020,2818,2827.300049,2780.25,2784.300049,2617.346191,2127801
12/11/2020,2792.699951,2807.699951,2764.550049,2783.600098,2616.687744,1795408
12/14/2020,2802,2804,2756.25,2797.699951,2629.942383,2483658
12/15/2020,2786,2794.699951,2755,2761.550049,2595.960693,2365509
12/16/2020,2779,2819.800049,2760.449951,2814.199951,2645.453369,2565149
12/17/2020,2811,2853.699951,2805,2838.199951,2668.01416,2863460
12/18/2020,2868,2898,2846.199951,2861,2689.447266,6076692
12/21/2020,2861,2886.5,2785,2820.149902,2651.046387,2705195
12/22/2020,2834,2883.649902,2818.649902,2872.5,2700.257324,2881737
12/23/2020,2876.050049,2919,2865.449951,2908.75,2734.333496,2790988
12/24/2020,2909,2921.350098,2883.199951,2909.350098,2734.897705,1807144
12/28/2020,2910,2949.699951,2902,2929.399902,2753.745605,2108994
12/29/2020,2920,2952,2920,2930.5,2754.779541,1994151
12/30/2020,2934.399902,2947.699951,2902,2909.300049,2734.851074,2637968
12/31/2020,2900,2905,2845,2862.75,2691.091797,4040956
1/1/2021,2880,2940,2879,2928.25,2752.664307,2681440
1/4/2021,2950,3050.75,2940.949951,3039.449951,2857.196533,5113293
1/5/2021,3039.600098,3114.25,3039.600098,3093,2907.535156,5801309
1/6/2021,3100,3113.5,3037.199951,3051.5,2868.523682,3726716
1/7/2021,3075,3080.850098,3000.25,3032.800049,2850.945313,3717827
1/8/2021,3090,3128,3060,3120.899902,2933.762695,5879039
1/11/2021,3230,3230,3146.550049,3176.449951,2985.981445,9508039
1/12/2021,3176.449951,3210,3150,3174.850098,2984.478027,3611458
1/13/2021,3175,3177,3126.25,3158.949951,2969.53125,3572801
1/14/2021,3155,3266.5,3120.399902,3250.699951,3061.594727,6931542
1/15/2021,3235,3274,3210,3233.350098,3045.25415,4131692
1/18/2021,3250,3256.75,3187.399902,3221.75,3034.329102,4160906
1/19/2021,3233,3279,3232,3260.699951,3071.012695,2975735
1/20/2021,3270,3327.949951,3267.100098,3308.800049,3116.314453,3453446
1/21/2021,3305,3309.149902,3262.100098,3273.850098,3083.397949,2778546
1/22/2021,3241.899902,3325,3241.899902,3303.100098,3110.946289,3052459
1/25/2021,3308.949951,3339.800049,3278.649902,3291.300049,3099.832764,2272887
1/27/2021,3300,3306.449951,3227,3261.050049,3071.342529,2786662
1/28/2021,3230,3275,3183.800049,3196.550049,3010.594727,3083938
1/29/2021,3210.050049,3216.850098,3100,3111.350098,2930.351074,5445659
2/1/2021,3100,3165,3044.100098,3139.350098,2956.7229,3985846
2/2/2021,3174,3224,3150,3203.449951,3017.093262,2881837
2/3/2021,3213,3236,3162.649902,3200.050049,3013.891113,2505866
2/4/2021,3216.050049,3237.850098,3176,3188.449951,3002.966064,2057261
2/5/2021,3198.949951,3205.850098,3129,3157.949951,2974.239746,2366135
2/8/2021,3189.5,3226,3155.149902,3214.100098,3027.123535,2526592
2/9/2021,3195,3245.800049,3164,3176.899902,2992.088135,2658751
2/10/2021,3185,3219.399902,3157.300049,3213.300049,3026.370117,2127983
2/11/2021,3215,3219.300049,3185.050049,3206,3019.494873,1165882
2/12/2021,3184.199951,3245.5,3182,3190.800049,3005.179199,2777404
2/15/2021,3209,3209,3131.550049,3139.850098,2957.193604,2630853
2/16/2021,3150,3167.649902,3100,3108.800049,2927.949951,3435770
2/17/2021,3105.100098,3132.850098,3045.550049,3073.100098,2894.325928,3678426
2/18/2021,3065,3097.899902,3031,3057.350098,2879.492432,4189909
2/19/2021,3058,3087.149902,3016.149902,3071.850098,2893.149658,3725028
2/22/2021,3096,3096,2943.149902,2958.449951,2786.345947,5366696
2/23/2021,2970,3028,2968,2980.199951,2806.830322,3832829
2/24/2021,2972,3003.350098,2921.149902,2948.100098,2776.598145,3774549
2/25/2021,2974,3029.899902,2968.449951,2995.300049,2821.05249,4224073
2/26/2021,2960,2972.350098,2880,2894.300049,2725.928223,5553153
3/1/2021,2926,2965,2901.800049,2924.199951,2754.088379,3265871
3/2/2021,2960,3025,2948,3006.350098,2831.459473,3306469
3/3/2021,3035,3064,2996.899902,3059.100098,2881.140381,3509857
3/4/2021,3023,3081.449951,3016.050049,3049.699951,2872.287354,3916760
3/5/2021,3016.100098,3063.199951,2996.600098,3008.050049,2833.060547,3203686
3/8/2021,3016,3033,2996,3006.949951,2832.024414,2003125
3/9/2021,3006.949951,3066.899902,2992.100098,3050.949951,2873.464844,1942397
3/10/2021,3075,3093.199951,3060,3070.949951,2892.301025,3053778
3/12/2021,3075,3117,3041.350098,3057.949951,2880.057617,2938317
3/15/2021,3041,3099,3041,3066.149902,2887.780029,3097083
3/16/2021,3060,3141,3060,3110.050049,2929.126953,4894756
3/17/2021,3105,3155,3085.300049,3112.949951,2931.85791,3838390
3/18/2021,3125.949951,3146.449951,2987.050049,3036.5,2859.855469,3656306
3/19/2021,3030,3099,3005,3050.199951,2872.758301,5776626
3/22/2021,3048.699951,3139.449951,3018.649902,3129.649902,2947.58667,2821646
3/23/2021,3140,3169,3122.850098,3142.600098,2959.783691,3305973
3/24/2021,3111.199951,3152.300049,3111.149902,3121.100098,2939.534424,2207104
3/25/2021,3112.199951,3130.850098,3050,3064.850098,2886.556396,3179786
3/26/2021,3090.649902,3118,3043.050049,3066.800049,2888.392822,3697370
3/30/2021,3083,3188.449951,3060.899902,3158.550049,2974.805176,4694008
3/31/2021,3155,3205,3132,3177.850098,2992.982666,3530069
4/1/2021,3191.100098,3215,3145,3165,2980.880127,4285076
4/5/2021,3171,3263,3151,3238.899902,3050.481201,5317862
4/6/2021,3275,3275,3230,3264.699951,3074.780518,2291562
4/7/2021,3259,3277.550049,3234.800049,3271.399902,3081.090332,2491268
4/8/2021,3270,3335,3266.050049,3317.350098,3124.367188,2578118
4/9/2021,3354,3354.350098,3308,3322.25,3128.982666,2911129
4/12/2021,3322.25,3338.100098,3213.199951,3246.550049,3057.685791,3791828
4/13/2021,3214,3214,3073.050049,3104.050049,2923.47583,8654596
4/15/2021,3160.300049,3237.25,3087.449951,3218.949951,3031.691162,6062760
4/16/2021,3229,3247,3182.600098,3195.149902,3009.275879,3224657
4/19/2021,3169,3189,3135.100098,3161.800049,2977.866211,2679106
4/20/2021,3225,3225.350098,3126.350098,3144.550049,2961.619873,3141893
4/22/2021,3148,3148,3105.25,3118.800049,2937.36792,1988980
4/23/2021,3105,3119,3091.050049,3109.5,2928.608398,1615309
4/26/2021,3102.050049,3153,3088.050049,3100.800049,2920.414551,2490260
4/27/2021,3106,3136.100098,3103,3132,2949.800049,1471417
4/28/2021,3149.949951,3151,3112,3124.100098,2942.359619,1639037
4/29/2021,3145.600098,3157.350098,3105.5,3115.25,2934.02417,1621395
4/30/2021,3099,3132.050049,3020,3035.649902,2859.054688,3072305
5/3/2021,3024.899902,3055,3004,3037,2860.32666,1545831
5/4/2021,3062.800049,3090,3035,3049.75,2872.334229,1990777
5/5/2021,3070,3099.399902,3052.399902,3095.699951,2915.611572,1939289
5/6/2021,3105.5,3134,3074,3111.449951,2930.445557,1791671
5/7/2021,3133,3159.850098,3111.800049,3132.899902,2950.647461,1912540
5/10/2021,3145.949951,3164.199951,3125,3145.5,2962.515137,2137153
5/11/2021,3125,3128.100098,3091.149902,3122.600098,2940.946533,2415625
5/12/2021,3120,3120,3070.600098,3087.600098,2907.983154,1978558
5/14/2021,3098.5,3098.5,3040,3051.5,2873.982666,2043935
5/17/2021,3055,3075.199951,3036,3069.75,2891.171143,2890462
5/18/2021,3100,3124,3078,3088.800049,2909.112549,2098538
5/19/2021,3084,3118,3067.100098,3082,2902.708008,1986041
5/20/2021,3067.100098,3088.800049,3052.100098,3060,2881.988525,2329027
5/21/2021,3061,3088.199951,3055.100098,3080.5,2901.29541,1685566
5/24/2021,3081.5,3105,3072,3081.5,2902.237549,1652260
5/25/2021,3092,3128.25,3082.100098,3114,2947.192871,1841613
5/26/2021,3120,3165,3103.800049,3158.5,2989.309082,1923753
5/27/2021,3161.949951,3217.75,3161.800049,3180,3009.657715,5959785
5/28/2021,3189.5,3198,3135.649902,3143.600098,2975.20752,1763701
5/31/2021,3150,3170.350098,3128.600098,3159.149902,2989.925049,1652799
6/1/2021,3168.600098,3169.949951,3132,3153,2984.104004,1377441
6/2/2021,3150.850098,3159.449951,3115,3129.449951,2961.815186,2240078
6/3/2021,3154.550049,3154.550049,3122.649902,3141.25,2972.983643,1281706
6/4/2021,3128,3156.850098,3125,3143.75,2975.349609,1836060
6/7/2021,3145,3190.449951,3133.600098,3183.199951,3012.686035,2559821
6/8/2021,3198,3231,3187.199951,3200.149902,3028.728271,2574057
6/9/2021,3202,3220,3186.199951,3200.25,3028.822998,1710925
6/10/2021,3210,3224,3193,3216.800049,3044.486084,1874324
6/11/2021,3211.550049,3309,3211,3273.800049,3098.433105,3452954
6/14/2021,3279,3308.699951,3270.350098,3276.350098,3100.846924,1847360
6/15/2021,3298,3298,3251.550049,3262.75,3087.974854,1304985
6/16/2021,3262.100098,3294.699951,3253,3274.350098,3098.953857,1635552
6/17/2021,3265.5,3336.050049,3260,3317.75,3140.028809,2273413
6/18/2021,3350.899902,3358,3275,3297.300049,3120.674561,3380431
6/21/2021,3265,3286,3251.699951,3273.100098,3097.770752,1130569
6/22/2021,3304,3327.050049,3285,3301.199951,3124.365234,1708688
6/23/2021,3329,3329,3256.399902,3261.399902,3086.697021,1467104
6/24/2021,3284,3383,3278.5,3373.600098,3192.886963,4155204
6/25/2021,3375.25,3399.649902,3350,3380.800049,3199.70166,2722861
6/28/2021,3391.5,3391.5,3333,3336.75,3158.01123,1355238
6/29/2021,3342,3366.300049,3326.5,3340.850098,3161.891113,1497322
6/30/2021,3346,3382,3338.5,3345.75,3166.529053,1693146
7/1/2021,3358,3362,3332.350098,3341.5,3162.506836,990310
7/2/2021,3331,3339.699951,3295.199951,3325.449951,3147.316162,1682274
7/5/2021,3342,3374,3302,3321,3143.104492,1972858
7/6/2021,3313,3328,3256.100098,3262.300049,3087.549072,2159420
7/7/2021,3275,3282.699951,3241.600098,3274.949951,3099.521729,2640710
7/8/2021,3298,3298,3231.899902,3258.5,3083.952393,2485811
7/9/2021,3250,3282,3201,3208.149902,3036.299316,6365067
7/12/2021,3235,3236,3188.350098,3193.100098,3022.056152,1892226
7/13/2021,3214,3214,3175,3187.550049,3016.803467,1809339
7/14/2021,3187,3222,3185,3214.550049,3042.356934,2044279
7/15/2021,3227.600098,3231.850098,3194,3202.949951,3037.993896,2232968
7/16/2021,3213,3219.850098,3192,3194.800049,3030.263916,1256526
7/19/2021,3180,3199.800049,3176,3184.600098,3020.588867,1597058
7/20/2021,3184.600098,3215,3156.149902,3205.800049,3040.697266,1811945
7/22/2021,3190,3224.949951,3190,3216.350098,3050.703857,2859334
7/23/2021,3230,3241.550049,3206.649902,3212.850098,3047.384277,1776193
7/26/2021,3200,3224.25,3190.850098,3197.550049,3032.871826,1259611
7/27/2021,3200,3210,3161.149902,3182.949951,3019.023926,1121367
7/28/2021,3188,3204.449951,3132.399902,3197.800049,3033.109131,1660654
7/29/2021,3200.25,3225.449951,3190.300049,3195.800049,3031.211914,1731997
7/30/2021,3219,3223.5,3162.350098,3167.449951,3004.321777,2999943
8/2/2021,3180,3224.899902,3167,3219.399902,3053.59668,2608669
8/3/2021,3229,3290,3218.949951,3284.899902,3115.723389,3804735
8/4/2021,3300,3305.199951,3261.199951,3273.949951,3105.337158,2929598
8/5/2021,3275,3315,3262.5,3283.949951,3114.82251,2534521
8/6/2021,3272.550049,3324,3265,3309.800049,3139.341064,2292362
8/9/2021,3323.899902,3337,3310,3322.699951,3151.576416,1510489
8/10/2021,3315.600098,3349.899902,3315.600098,3333.899902,3162.199463,2040777
8/11/2021,3350,3360,3327.100098,3344.199951,3171.969238,1929707
8/12/2021,3326,3368,3326,3351.75,3179.130615,1310205
8/13/2021,3360.75,3480,3357.5,3463.399902,3285.030518,4363584
8/16/2021,3460,3494.350098,3436.5,3472.949951,3294.088379,2083489
8/17/2021,3482.100098,3560.800049,3463,3553.050049,3370.063721,4336019
8/18/2021,3573.850098,3595,3536.600098,3560.550049,3377.176514,2631309
8/20/2021,3506,3575,3500,3559.5,3376.181152,2836148
8/23/2021,3580,3673,3561.899902,3637.399902,3450.069336,3744176
8/24/2021,3657,3667.350098,3594.399902,3613.199951,3427.115479,2511141
8/25/2021,3610,3697.75,3607.050049,3659,3470.556396,2123263
8/26/2021,3660,3687.600098,3647.899902,3671.850098,3482.744629,1902533
8/27/2021,3666,3729.5,3651.100098,3720.149902,3528.557373,3944728
8/30/2021,3715,3740.350098,3687.600098,3701.300049,3510.677734,2033114
8/31/2021,3709.399902,3804.100098,3703.449951,3786.449951,3591.442627,3207480
9/1/2021,3796,3816.699951,3707,3714.949951,3523.625244,2643336
9/2/2021,3734,3859.149902,3722,3836.75,3639.152344,3403717
9/3/2021,3825,3856.899902,3804.550049,3842.050049,3644.179199,1746812
9/6/2021,3849.699951,3877.600098,3814,3852,3653.617188,1723693
9/7/2021,3864,3869.949951,3808.25,3815.899902,3619.376465,1585039
9/8/2021,3810,3815,3756,3774.149902,3579.775879,4147175
9/9/2021,3789.699951,3808.699951,3765,3791.399902,3596.137939,1441148
9/13/2021,3767,3852.399902,3767,3845.350098,3647.309326,1691473
9/14/2021,3849.949951,3896.5,3825,3885.899902,3685.770752,1991188
9/15/2021,3882.100098,3980,3866,3954.550049,3750.885254,2461369
9/16/2021,3930,3981.75,3892.100098,3903.300049,3702.275146,2946666
9/17/2021,3920,3945,3805,3827.850098,3630.711182,6477148
9/20/2021,3809,3871,3807.850098,3823.5,3626.584473,2002008
9/21/2021,3858,3871.550049,3821.649902,3862.949951,3664.00293,1568129
9/22/2021,3862.5,3896.850098,3852.449951,3862.149902,3663.244141,1744067
9/23/2021,3870,3879,3835,3869.25,3669.978516,2003869
9/24/2021,3890,3944.399902,3855,3871.300049,3671.922852,2320754
9/27/2021,3900,3904,3802.899902,3836.949951,3639.342041,1673362
9/28/2021,3850,3850,3751.25,3779.149902,3584.518799,2253075
9/29/2021,3759.800049,3806,3722.149902,3791.899902,3596.611816,2489161
9/30/2021,3805,3805,3750.100098,3775.550049,3581.104004,2252412
10/1/2021,3781.75,3810,3725,3730.199951,3538.0896,1578374
10/4/2021,3724.800049,3783.649902,3707.449951,3773.300049,3578.970215,1356860
10/5/2021,3754,3840,3741.600098,3833.300049,3635.880127,1877966
10/6/2021,3836,3857.449951,3795,3810.899902,3614.633301,1678154
10/7/2021,3830,3899,3820.050049,3892.899902,3692.4104,1647233
10/8/2021,3925,3989.899902,3900,3935.649902,3732.958984,2934339
10/11/2021,3755,3757.5,3660,3685.600098,3495.786621,11845402
10/12/2021,3706,3707,3630.600098,3652.850098,3464.723633,5752877
10/13/2021,3650,3675.449951,3645,3655.199951,3466.952148,3545655
10/14/2021,3625,3670,3608.199951,3611.449951,3432.02832,6442299
10/18/2021,3603.449951,3652.699951,3601.449951,3647.149902,3465.954834,3590107
10/19/2021,3669,3690.100098,3625.199951,3634.149902,3453.600586,3135441
10/20/2021,3612,3630,3578.300049,3608.850098,3429.557617,2933693
10/21/2021,3604.100098,3607.449951,3511.25,3532.5,3357.000732,4871211
10/22/2021,3560,3561.600098,3485,3498.850098,3325.022461,2691670
10/25/2021,3503,3514.550049,3450,3492.949951,3319.415527,2595594
10/26/2021,3494.5,3529,3475,3482.600098,3309.579834,3878763
10/27/2021,3483,3511.25,3483,3489.75,3316.374512,2510813
10/28/2021,3518,3518,3415,3421.649902,3251.657715,2424942
10/29/2021,3400.050049,3461,3385.949951,3397.75,3228.945068,3960501
11/1/2021,3437.949951,3487,3412.949951,3476.399902,3303.687744,2020718
11/2/2021,3494,3513.600098,3469.75,3484.199951,3311.100098,3087414
11/3/2021,3504.199951,3519.899902,3466.050049,3492.25,3318.750244,1537639
11/4/2021,3512.949951,3513.25,3505,3508.649902,3334.335693,328991
11/8/2021,3548,3548,3481.199951,3502.75,3328.728516,2526082
11/9/2021,3508,3535,3496,3505.699951,3331.531982,1782692
11/10/2021,3498,3519.699951,3480.199951,3484.300049,3311.195068,1516489
11/11/2021,3480,3510.050049,3436,3488.199951,3314.901367,1284514
11/12/2021,3506,3534.149902,3485.699951,3526.050049,3350.87085,1747259
11/15/2021,3528,3569.600098,3528,3553.300049,3376.766846,1809157
11/16/2021,3569,3575.550049,3542,3556.399902,3379.712891,2013204
11/17/2021,3550.600098,3562.850098,3506.399902,3521.899902,3346.927002,1632914
11/18/2021,3515.149902,3520.850098,3451.600098,3475.699951,3303.022461,2136598
11/22/2021,3478.399902,3515.949951,3440.300049,3458.399902,3286.581787,3167936
11/23/2021,3445,3480.949951,3407.800049,3464.25,3292.141357,2153461
11/24/2021,3472.199951,3493.050049,3424,3443.300049,3272.232178,2161746
11/25/2021,3443.899902,3463,3434.050049,3445.899902,3274.703125,1849619
11/26/2021,3425,3490,3411.899902,3446.850098,3275.605957,1941251
11/29/2021,3447.149902,3529.350098,3406.449951,3502,3328.016113,2981745
11/30/2021,3491,3563.75,3491,3529.149902,3353.816406,5588446
12/1/2021,3535,3590,3535,3577.800049,3400.050049,2102118
12/2/2021,3589.199951,3648,3574.100098,3642.899902,3461.915527,3152938
12/3/2021,3646.449951,3665.949951,3630.850098,3640.449951,3459.587402,2486263
12/6/2021,3640.449951,3658,3522,3536.399902,3360.706787,1849642
12/7/2021,3562.5,3598,3524.300049,3584.5,3406.416992,1484458
12/8/2021,3601,3646.449951,3601,3626.899902,3446.710449,1428660
12/9/2021,3610,3634.75,3566,3601.75,3422.810059,1567957
12/10/2021,3585,3642,3575.100098,3636.800049,3456.118896,1510718
12/13/2021,3650,3662,3601.699951,3609.649902,3430.317627,1883864
12/14/2021,3605,3635,3576.699951,3623.800049,3443.764893,1747007
12/15/2021,3620,3623,3558.149902,3570.350098,3392.970215,1603233
12/16/2021,3582,3608.449951,3570,3581.600098,3403.661865,2072320
12/17/2021,3602.5,3651.350098,3573.699951,3584.350098,3406.274902,4333992
12/20/2021,3589,3606,3510.149902,3556.899902,3380.187988,2312310
12/21/2021,3582.649902,3641.199951,3566.399902,3608.300049,3429.034668,2340989
12/22/2021,3624,3636.800049,3606.25,3630.75,3450.369141,1224328
12/23/2021,3648,3670.5,3630,3662.699951,3480.731934,1792861
12/24/2021,3685,3705,3644.800049,3670.899902,3488.524658,2209923
12/27/2021,3671,3700,3653.100098,3696.100098,3512.472656,1534135
12/28/2021,3710,3725,3693.850098,3706.550049,3522.403564,1456218
12/29/2021,3692.25,3719.949951,3685,3694.699951,3511.14209,1456923
12/30/2021,3681.350098,3740,3680,3733.75,3548.252197,1966475
12/31/2021,3742.800049,3760,3731.300049,3738.350098,3552.623291,1207141
1/3/2022,3750,3830,3745,3817.75,3628.079102,2346158
1/4/2022,3831.100098,3889.149902,3811.699951,3884.75,3691.750488,2488606
1/5/2022,3865,3870,3812.399902,3860.949951,3669.132813,1733031
1/6/2022,3812,3835,3772,3807.449951,3618.290771,1810293
1/7/2022,3820,3864.899902,3796.399902,3853.5,3662.052734,2460591
1/10/2022,3978,3978,3861,3879.850098,3687.093506,3937092
1/11/2022,3856,3925,3856,3915.899902,3721.353027,1906106
1/12/2022,3925,3929,3836.550049,3859.899902,3668.134766,3203744
1/13/2022,3918,3923,3857,3897.899902,3704.247314,6684507
1/14/2022,3877.850098,3977,3860.050049,3968.149902,3771.006836,3348123
1/17/2022,3992.699951,4043,3962.300049,4019.149902,3819.473145,3442604
1/18/2022,4033.949951,4041.699951,3980,3990.600098,3792.341553,2389041
1/19/2022,4012,4012,3910.5,3914.649902,3726.701904,3102539
1/20/2022,3910,3920,3811,3826.550049,3642.831787,6176776
1/21/2022,3807,3851.550049,3771.100098,3833.5,3649.447998,3112358
1/24/2022,3840,3849.649902,3740.100098,3771.350098,3590.282227,3258414
1/25/2022,3769.5,3809.399902,3722.199951,3769.899902,3588.901123,3330501
1/27/2022,3731,3733.399902,3625.100098,3649.25,3474.044189,5718297
1/28/2022,3646,3729.800049,3646,3690.050049,3512.885254,3143862
1/31/2022,3749,3758,3721.399902,3736.25,3556.867188,2739393
2/1/2022,3770,3808,3736.399902,3800.649902,3618.175293,2105169
2/2/2022,3827.899902,3864,3800.649902,3856.199951,3671.058105,1984212
2/3/2022,3851,3882.5,3816.050049,3824.600098,3640.975586,1960538
2/4/2022,3815.300049,3824.699951,3769,3814.899902,3631.740723,2307366
2/7/2022,3791,3831.800049,3756.149902,3779,3597.564697,1919149
2/8/2022,3791.550049,3799.699951,3721,3743.449951,3563.721436,2946443
2/9/2022,3750,3777.949951,3746.100098,3760.550049,3580.000488,1638721
2/10/2022,3789.800049,3789.800049,3758,3770.350098,3589.330078,2112459
2/11/2022,3752.5,3752.5,3690,3694.949951,3517.550049,3851488
2/14/2022,3724,3793.25,3710,3733.75,3554.487061,5951745
2/15/2022,3786,3835,3748,3817.800049,3634.501709,3931683
2/16/2022,3844,3854.100098,3806,3813.100098,3630.027832,3256906
2/17/2022,3825,3835,3779,3784.199951,3602.515137,3134372
2/18/2022,3769,3815.949951,3757.600098,3793.899902,3611.749023,3688883
2/21/2022,3810,3827.800049,3705.550049,3719.399902,3540.826172,7465922
2/22/2022,3650,3667.899902,3570,3586.399902,3414.211426,5408531
2/23/2022,3611,3622.899902,3555.649902,3563.800049,3392.696533,2426203
2/24/2022,3474,3483.850098,3391.100098,3401.649902,3238.332031,5039136
2/25/2022,3468,3530,3462,3520.75,3351.713867,2549723
2/28/2022,3490,3563.75,3455.899902,3554.199951,3383.557617,3288942
3/2/2022,3552.5,3571.949951,3506,3546.149902,3375.893799,2761341
3/3/2022,3562.850098,3578.600098,3530.100098,3544.399902,3374.228027,1928039
3/4/2022,3501.5,3561.199951,3487.050049,3524.350098,3355.140625,2370257
3/7/2022,3450,3548,3431.550049,3484.899902,3317.584717,3054130
3/8/2022,3460,3609,3460,3599.949951,3427.111084,3300992
3/9/2022,3605,3654,3597.050049,3632.600098,3458.193604,2719654
3/10/2022,3684,3684,3615,3620.949951,3447.103027,2005441
3/11/2022,3603.25,3639.850098,3592.850098,3599.149902,3426.349609,1623423
3/14/2022,3580,3648.350098,3580,3643,3468.094238,1765688
3/15/2022,3659,3659,3585.399902,3593.899902,3421.351318,3651133
3/16/2022,3640.5,3668,3616.25,3655.899902,3480.374268,3090475
3/17/2022,3696.600098,3710,3660.300049,3672.75,3496.416016,3600452
3/21/2022,3696,3713.949951,3615,3626.699951,3452.57666,2413831
3/22/2022,3640,3711,3625,3700.949951,3523.261719,2907611
3/23/2022,3708,3729.800049,3690,3712.399902,3534.162109,1596195
3/24/2022,3700,3758.199951,3695,3749.850098,3569.814453,1879046
3/25/2022,3759.899902,3779.5,3672,3707.449951,3529.449707,1690133
3/28/2022,3695,3713,3661.199951,3707.699951,3529.687744,1760990
3/29/2022,3694.75,3722,3691,3705.350098,3527.450684,2689063
3/30/2022,3738,3738,3706.199951,3731.550049,3552.392578,1583455
3/31/2022,3740,3754.649902,3720.199951,3739.949951,3560.389648,2168110
4/1/2022,3748,3763,3728.050049,3758.75,3578.287109,1387014
4/4/2022,3762,3780,3737.100098,3770.350098,3589.330078,1472994
4/5/2022,3772,3835.600098,3772,3814.800049,3631.645752,2314947
4/6/2022,3809.300049,3809.300049,3731.149902,3755.350098,3575.050049,2051729
4/7/2022,3745.5,3745.5,3679,3684.149902,3507.268555,2494829
4/8/2022,3690,3705,3642.5,3685.649902,3508.696777,2296773
4/11/2022,3690,3712.350098,3656.100098,3696.399902,3518.93042,2291660
4/12/2022,3683,3739,3648.350098,3691.100098,3513.88501,4483476
4/13/2022,3707,3709.850098,3655.550049,3661.949951,3486.134033,1621672
4/18/2022,3610,3610,3522.5,3528.050049,3358.663086,3820792
4/19/2022,3550,3563.550049,3439.149902,3471.899902,3305.208984,3170014
4/20/2022,3500,3569.149902,3480,3556.800049,3386.032959,2640370
4/21/2022,3580,3644,3567.399902,3628.649902,3454.433105,2280996
4/22/2022,3581.100098,3617,3571.5,3612.550049,3439.105957,1581465
